route,route_type,week_of,total_cost,total_tonne_km,cost_per_tonne_km,own_history_avg,vs_own_history_pct,peer_avg,vs_similar_routes_pct,is_flagged
Mumbai-Delhi,Long,2025-11-24,195075,87157.65,2.2381856325864686,2.147133683280248,4.2,2.029318691900332,10.3,False
Mumbai-Delhi,Long,2025-12-01,268896,125057.58,2.1501775422169533,2.1538489936062923,-0.2,2.071703272273256,3.8,False
Mumbai-Delhi,Long,2025-12-08,217468,100419.48,2.165595758910522,2.1393858889261725,1.2,1.9828796331593561,9.2,False
Mumbai-Delhi,Long,2025-12-15,131274,61230.03,2.14394799414601,2.1422061599103466,0.1,1.9675850729410822,9.0,False
Mumbai-Delhi,Long,2025-12-22,244332,110265.43,2.215853146357839,2.146433691210509,3.2,1.990527960462395,11.3,False
Mumbai-Pune,Short,2024-01-01,34849,10556.22,3.3012764038642617,,,3.000124589086287,10.0,False
Mumbai-Pune,Short,2024-01-08,19157,5664.5,3.3819401535881366,3.3012764038642617,2.4,3.053238844499479,10.8,False
Mumbai-Pune,Short,2024-01-15,26887,7881.23,3.411523328211459,3.3416082787261994,2.1,3.0182846114441744,13.0,False
Mumbai-Pune,Short,2024-01-22,27538,8150.01,3.378891559642258,3.3649132952212857,0.4,2.9905207109637173,13.0,False
Mumbai-Pune,Short,2024-01-29,35824,10924.09,3.279357822939943,3.3684078613265287,-2.6,3.193044427848018,2.7,False
Mumbai-Pune,Short,2024-02-05,29429,8943.580000000002,3.2905167729253826,3.3505978536492114,-1.8,3.0195634535054943,9.0,False
Mumbai-Pune,Short,2024-02-12,39068,11907.57,3.280938092322783,3.34058434019524,-1.8,3.1142032044219157,5.4,False
Mumbai-Pune,Short,2024-02-19,46401,13727.06,3.380257680814391,3.332063447642032,1.4,2.99424656704531,12.9,False
Mumbai-Pune,Short,2024-02-26,15465,4758.57,3.249925923123964,3.3380877267885767,-2.6,3.0959226120172616,5.0,False
Mumbai-Pune,Short,2024-03-04,26244,7696.45,3.40988377758577,3.3316689166960396,2.3,3.000886739557641,13.6,False
Mumbai-Pune,Short,2024-03-11,23401,7003.99,3.3410955755219525,3.335161869695744,0.2,3.112900922683544,7.3,False
Mumbai-Pune,Short,2024-03-18,25846,7569.33,3.4145690569706963,3.3263584006095557,2.7,3.0794829093359195,10.9,False
Mumbai-Pune,Short,2024-03-25,31642,8954.82,3.5335160282395406,3.3308180877756106,6.1,3.1745168814310696,11.3,False
Mumbai-Pune,Short,2024-04-01,35782,10748.7,3.3289607115279054,3.36258786343806,-1.0,2.989638453642722,11.3,False
Mumbai-Pune,Short,2024-04-08,32045,9174.75,3.4927382217499114,3.3673933557633755,3.7,3.125594634942489,11.7,False
Mumbai-Pune,Short,2024-04-15,20513,5745.26,3.5704215300961137,3.393868371941766,5.2,3.2014746514424037,11.5,False
Mumbai-Pune,Short,2024-04-22,27038,8130.51,3.325498646456372,3.4176388531019817,-2.7,3.0583944142533848,8.7,False
Mumbai-Pune,Short,2024-04-29,41594,11830.38,3.515863395765816,3.4270854435185325,2.6,3.074264709054747,14.4,False
Mumbai-Pune,Short,2024-05-06,22435,6402.64,3.5040233403720964,3.4403328957910384,1.9,3.0954422438138463,13.2,False
Mumbai-Pune,Short,2024-05-13,26011,7876.900000000001,3.302187408752174,3.4606988663973066,-4.6,3.060597254279632,7.9,False
Mumbai-Pune,Short,2024-05-20,24154,7225.57,3.342850460240507,3.446651160369991,-3.0,3.05433489252507,9.4,False
Mumbai-Pune,Short,2024-05-27,37864,10992.78,3.4444426250684543,3.422817964370112,0.6,3.1062883197284608,10.9,False
Mumbai-Pune,Short,2024-06-03,25490,7542.09,3.3796997914371216,3.4372532035626806,-1.7,3.141090487024008,7.6,False
Mumbai-Pune,Short,2024-06-10,37371,10575.95,3.533583271479157,3.423123399773582,3.2,3.0307295587311267,16.6,True
Mumbai-Pune,Short,2024-06-17,30914,9279.66,3.3313720545795857,3.418518617446462,-2.5,3.174488942112091,4.9,False
Mumbai-Pune,Short,2024-06-24,38345,11446.28,3.349996680144117,3.419252793461864,-2.0,3.0987733667018356,8.1,False
Mumbai-Pune,Short,2024-07-01,39325,11679.88,3.366901029805101,3.3985194540091515,-0.9,3.191959322453199,5.5,False
Mumbai-Pune,Short,2024-07-08,30111,8492.029999999999,3.545795292762744,3.381379165188277,4.9,3.1168371831289035,13.8,False
Mumbai-Pune,Short,2024-07-15,26754,7767.98,3.4441386306349915,3.4118301506895983,0.9,3.0878248301608573,11.5,False
Mumbai-Pune,Short,2024-07-22,33387,9496.18,3.5158347883043497,3.424491171988909,2.7,3.12707767184565,12.4,False
Mumbai-Pune,Short,2024-07-29,39314,11597.16,3.3899678886899896,3.433415192393396,-1.3,3.1466393908496375,7.7,False
Mumbai-Pune,Short,2024-08-05,22177,6579.64,3.3705491485856367,3.434698704550004,-1.9,3.0568969586497357,10.3,False
Mumbai-Pune,Short,2024-08-12,21044,6290.8,3.345202517962739,3.4143194391883145,-2.0,3.002555648247461,11.4,False
Mumbai-Pune,Short,2024-08-19,34387,10049.52,3.421755466927773,3.416048247111209,0.2,3.075385452583636,11.3,False
Mumbai-Pune,Short,2024-08-26,47994,14151.04,3.391552846999231,3.4250180954591656,-1.0,3.1060974515646174,9.2,False
Mumbai-Pune,Short,2024-09-02,39728,12084.15,3.287612285514496,3.428099572608432,-4.1,3.081389469035334,6.7,False
Mumbai-Pune,Short,2024-09-09,44259,13513.98,3.275052945172333,3.3958266967024007,-3.6,3.1693666764970017,3.3,False
Mumbai-Pune,Short,2024-09-16,40888,11921.36,3.4298100216753795,3.3746909860195684,1.6,3.1643300939939465,8.4,False
Mumbai-Pune,Short,2024-09-23,30114,8683.82,3.467828674477361,3.363937890190947,3.1,3.151779608207148,10.0,False
Mumbai-Pune,Short,2024-09-30,27058,7906.47,3.422260503106949,3.3736704884143687,1.4,3.015728475216197,13.5,False
Mumbai-Pune,Short,2024-10-07,37970,10808.07,3.513115662648373,3.3801344077295328,3.9,3.0884291822040644,13.8,False
Mumbai-Pune,Short,2024-10-14,26157,7797.6,3.3544936903662665,3.4011235508152367,-1.4,3.0945656781283994,8.4,False
Mumbai-Pune,Short,2024-10-21,35932,10766.08,3.3375193199381763,3.392715828745049,-1.6,3.077671631498974,8.4,False
Mumbai-Pune,Short,2024-10-28,45846,13128.82,3.492012229583466,3.3859616378624167,3.1,3.0342132300731706,15.1,True
Mumbai-Pune,Short,2024-11-04,44076,12877.26,3.422777826960083,3.411511630871038,0.3,3.0070145642918766,13.8,False
Mumbai-Pune,Short,2024-11-11,39475,11449.51,3.4477457987285045,3.4299772410945066,0.5,4.1729570742422215,-17.4,False
Mumbai-Pune,Short,2024-11-18,27703,8104.77,3.418110569454777,3.4322192132261473,-0.4,4.09056418496697,-16.4,False
Mumbai-Pune,Short,2024-11-25,26516,7726.23,3.4319454636996314,3.4260044500983247,0.2,3.057646609169616,12.2,False
Mumbai-Pune,Short,2024-12-02,25020,7272.21,3.4404947051859063,3.4272150701724096,0.4,3.0450670601508714,13.0,False
Mumbai-Pune,Short,2024-12-09,29655,8650.380000000001,3.428173097598024,3.4181374504896014,0.3,3.2214860208844813,6.4,False
Mumbai-Pune,Short,2024-12-16,39097,11022.72,3.54694667015038,3.4273473763935707,3.5,3.076749650643224,15.3,True
Mumbai-Pune,Short,2024-12-23,19865,5664.6900000000005,3.506811493656316,3.453525795170097,1.5,3.112671142027137,12.7,False
Mumbai-Pune,Short,2024-12-30,44440,13058.9,3.4030431353329917,3.455375703179203,-1.5,3.2183319030184783,5.7,False
Mumbai-Pune,Short,2025-01-06,44306,12666.080000000002,3.498004118085469,3.4529088667258163,1.3,3.1695157011646446,10.4,False
Mumbai-Pune,Short,2025-01-13,19403,5499.33,3.52824798657291,3.459191156645437,2.0,3.0456888656997902,15.8,True
Mumbai-Pune,Short,2025-01-20,35692,10185.580000000002,3.5041696201885406,3.4729583337852032,0.9,3.0626419384480377,14.4,False
Mumbai-Pune,Short,2025-01-27,23970,7078.620000000001,3.3862532527526548,3.481986353346317,-2.7,3.14393683879164,7.7,False
Mumbai-Pune,Short,2025-02-03,25075,7524.69,3.3323631936996736,3.475206171792161,-4.1,3.0152735695620803,10.5,False
Mumbai-Pune,Short,2025-02-10,35911,10600.27,3.387743897089414,3.463229933804867,-2.2,2.9893656191704183,13.3,False
Mumbai-Pune,Short,2025-02-17,25517,7486.26,3.4085110589266203,3.443329587172246,-1.0,3.096863432502285,10.1,False
Mumbai-Pune,Short,2025-02-24,38846,11390.45,3.410400818229306,3.431042032831034,-0.6,3.0826648241960197,10.6,False
Mumbai-Pune,Short,2025-03-03,32151,9185.84,3.500060963395835,3.4319617431930736,2.0,3.2186160226789817,8.7,False
Mumbai-Pune,Short,2025-03-10,44175,12566.73,3.515234273355121,3.432218848856869,2.4,3.1829782537128866,10.4,False
Mumbai-Pune,Short,2025-03-17,23471,6922.8,3.3903911712024035,3.430592134704646,-1.2,3.0785154656676097,10.1,False
Mumbai-Pune,Short,2025-03-24,26460,7906.070000000001,3.346795563408874,3.4163698285813786,-2.0,3.1392449796071875,6.6,False
Mumbai-Pune,Short,2025-03-31,21658,6700.619999999999,3.232238210792435,3.411437617413406,-5.3,3.0556091823346243,5.8,False
Mumbai-Pune,Short,2025-04-07,35201,9982.65,3.526217988209544,3.398921994550001,3.7,3.1881643364078243,10.6,False
Mumbai-Pune,Short,2025-04-14,41400,12178.79,3.399352480829376,3.4162312559400174,-0.5,2.995309168443497,13.5,False
Mumbai-Pune,Short,2025-04-21,27382,8313.1,3.293837437297759,3.415086433677862,-3.6,3.072194137196133,7.2,False
Mumbai-Pune,Short,2025-04-28,39430,11546.86,3.414781161285405,3.4005160110614185,0.4,3.033777325527324,12.6,False
Mumbai-Pune,Short,2025-05-05,32029,8860.5,3.614807290784944,3.3898560357976146,6.6,3.323786517774917,8.8,False
Mumbai-Pune,Short,2025-05-12,39132,10889.96,3.59340162865612,3.4023026629763424,5.6,3.1848870962999465,12.8,False
Mumbai-Pune,Short,2025-05-19,35349,10176.02,3.473754965104235,3.4276789701580572,1.3,3.3235820912256573,4.5,False
Mumbai-Pune,Short,2025-05-26,24399,7016.0,3.4776225769669327,3.443548895369977,1.0,3.2798987495107466,6.0,False
Mumbai-Pune,Short,2025-06-02,45810,12827.46,3.571244813860265,3.4742219411417894,2.8,3.143201151169279,13.6,False
Mumbai-Pune,Short,2025-06-09,41097,11828.23,3.474484348038549,3.4798502943481298,-0.2,3.276807952072161,6.0,False
Mumbai-Pune,Short,2025-06-16,28364,7625.69,3.719532265276978,3.489241777749276,6.6,3.2925805672359227,13.0,False
Mumbai-Pune,Short,2025-06-23,26293,6988.68,3.762226915526251,3.5424536312466786,6.2,3.1206702077053943,20.6,True
Mumbai-Pune,Short,2025-06-30,36279,10235.9,3.544290194316084,3.5858843505267846,-1.2,3.335606249708276,6.3,False
Mumbai-Pune,Short,2025-07-07,45027,12370.34,3.63991612194976,3.577069713468177,1.8,3.228798489605058,12.7,False
Mumbai-Pune,Short,2025-07-14,41384,11522.22,3.591668966570678,3.5828840251298817,0.2,3.3924006028837717,5.9,False
Mumbai-Pune,Short,2025-07-21,40014,11343.009999999998,3.527635080988204,3.597623275313187,-1.9,3.2058459788168485,10.0,False
Mumbai-Pune,Short,2025-07-28,37406,10496.87,3.563538464323174,3.603874838315846,-1.1,3.3363586311316045,6.8,False
Mumbai-Pune,Short,2025-08-04,27008,7250.33,3.725071824316962,3.6029115446237094,3.4,3.3365197179552135,11.6,False
Mumbai-Pune,Short,2025-08-11,36607,10368.32,3.530658775963705,3.6342349791585113,-2.9,3.3717358088444347,4.7,False
Mumbai-Pune,Short,2025-08-18,37780,9980.919999999998,3.785222203965166,3.610625792994352,4.8,3.277989899436712,15.5,True
Mumbai-Pune,Short,2025-08-25,46601,12831.29,3.631825015255676,3.613500204049217,0.5,3.2304127886777083,12.4,False
Mumbai-Pune,Short,2025-09-01,39105,10658.62,3.668861447354349,3.6244420566666657,1.2,3.451675598899536,6.3,False
Mumbai-Pune,Short,2025-09-08,23499,6321.41,3.717366853281151,3.6280602223422393,2.5,3.2490361690471605,14.4,False
Mumbai-Pune,Short,2025-09-15,34203,8591.97,3.980809988861693,3.6437724581810484,9.2,3.2200631265023114,23.6,True
Mumbai-Pune,Short,2025-09-22,23816,6272.530000000001,3.796873032093908,3.7004193216652346,2.6,3.2132616991222593,18.2,True
Mumbai-Pune,Short,2025-09-29,18951,4960.17,3.8206351798426255,3.729586142636576,2.4,3.435736916511914,11.2,False
Mumbai-Pune,Short,2025-10-06,44675,11333.27,3.941933793159432,3.7415315620772844,5.4,3.2076541666060807,22.9,True
Mumbai-Pune,Short,2025-10-13,36894,9544.31,3.865549212043615,3.7929409392267504,1.9,3.3040475259408253,17.0,True
Mumbai-Pune,Short,2025-10-20,39114,9550.87,4.095333723524663,3.802981815236556,7.7,3.280635187457082,24.8,True
Mumbai-Pune,Short,2025-10-27,29049,7131.679999999999,4.073233796244364,3.860920403770179,5.5,3.175794981332303,28.3,True
Mumbai-Pune,Short,2025-11-03,44487,10593.72,4.199374723893024,3.9114669473814314,7.4,3.384580905210747,24.1,True
Mumbai-Pune,Short,2025-11-10,41258,10397.6,3.9680310840963298,3.9717179312079156,-0.1,3.2678342781499055,21.4,True
Mumbai-Pune,Short,2025-11-17,30600,7079.93,4.322076630701151,3.9701205681122453,8.9,3.2840674798770078,31.6,True
Mumbai-Pune,Short,2025-11-24,30766,7402.039999999999,4.15642174319512,4.03577101793815,3.0,3.3779523991731564,23.0,True
Mumbai-Pune,Short,2025-12-01,62633,14258.11,4.39279820396953,4.0777443383572125,7.7,3.197263163309926,37.4,True
Mumbai-Pune,Short,2025-12-08,33602,7581.78,4.43194078435407,4.134102389708475,7.2,3.192948984068379,38.8,True
Mumbai-Pune,Short,2025-12-15,31391,7153.68,4.388091164267901,4.204901336247281,4.4,3.238369017603138,35.5,True
Mumbai-Pune,Short,2025-12-22,32197,7178.280000000001,4.485336320121254,4.241496016340187,5.7,3.2289253632943886,38.9,True
